primerid	contrast	nomP	coef	adjP	donorID	group_type	dir
LARS	Time	0.123040391344302	0.0639954790058367	0.999392671169884	PTID2	ASDC	increasing over time
TNRC6B	Time	0.199126035087994	0.0639232209630925	0.999392671169884	PTID2	ASDC	increasing over time
RMC1	Time	0.619098046337162	0.0632338907254259	0.999392671169884	PTID2	ASDC	increasing over time
DPYSL2	Time	0.542292691716482	0.0631341450088527	0.999392671169884	PTID2	ASDC	increasing over time
GSTP1	Time	0.34345769437186	0.0630112045236539	0.999392671169884	PTID2	ASDC	increasing over time
ACTN4	Time	0.0258799653794826	0.0629397323428869	0.946022384613833	PTID2	ASDC	increasing over time
ILF3	Time	0.109852946896526	0.062836511620991	0.999392671169884	PTID2	ASDC	increasing over time
PLEKHO1	Time	0.555964667482688	0.0627517212313884	0.999392671169884	PTID2	ASDC	increasing over time
SNRPC	Time	0.174231930376203	0.0624566762555944	0.999392671169884	PTID2	ASDC	increasing over time
ARPC2	Time	0.289729753990457	0.0622955131219198	0.999392671169884	PTID2	ASDC	increasing over time
CDV3	Time	0.553492054043601	0.061990489718448	0.999392671169884	PTID2	ASDC	increasing over time
RAB7A	Time	0.0657295896012531	0.061934477673127	0.999392671169884	PTID2	ASDC	increasing over time
FGD2	Time	0.00402986304215052	0.0617445071349505	0.810318289711514	PTID2	ASDC	increasing over time
USP15	Time	0.106424290499881	0.0617351372957592	0.999392671169884	PTID2	ASDC	increasing over time
SPN	Time	0.0128190297684632	0.0616317939279343	0.926002042164019	PTID2	ASDC	increasing over time
UFC1	Time	0.436740805498001	0.0614667426398273	0.999392671169884	PTID2	ASDC	increasing over time
RAC2	Time	0.215587769470966	0.0614434765108798	0.999392671169884	PTID2	ASDC	increasing over time
NDUFS3	Time	0.0263751104513614	0.0613919309971862	0.946022384613833	PTID2	ASDC	increasing over time
ATP6AP1	Time	0.0973796940833115	0.0613584561150447	0.999392671169884	PTID2	ASDC	increasing over time
PSMB4	Time	0.508640364553629	0.061193725568398	0.999392671169884	PTID2	ASDC	increasing over time
TGOLN2	Time	0.375151946270182	0.0594176379116158	0.999392671169884	PTID2	ASDC	increasing over time
DENR	Time	0.018495554761314	0.0593712667866711	0.946022384613833	PTID2	ASDC	increasing over time
NUDC	Time	0.0240400261860799	0.0591302819658343	0.946022384613833	PTID2	ASDC	increasing over time
MIS18BP1	Time	0.0220735096699585	0.0589017108895569	0.946022384613833	PTID2	ASDC	increasing over time
APEX1	Time	0.352094894883083	0.0588373833694564	0.999392671169884	PTID2	ASDC	increasing over time
PTPN6	Time	0.0809445965674694	0.0588084362822718	0.999392671169884	PTID2	ASDC	increasing over time
TRAPPC2L	Time	0.18362090551396	0.0587740519738442	0.999392671169884	PTID2	ASDC	increasing over time
GPBP1	Time	0.00688677426639203	0.0587216296644152	0.810318289711514	PTID2	ASDC	increasing over time
AP2S1	Time	0.370188188372944	0.0587180193398948	0.999392671169884	PTID2	ASDC	increasing over time
TTC3	Time	0.273069268449196	0.0587014511111272	0.999392671169884	PTID2	ASDC	increasing over time
GTF2I	Time	0.0743668652101372	0.0586019909601692	0.999392671169884	PTID2	ASDC	increasing over time
PBRM1	Time	0.0592392906547523	0.0585444396262718	0.999392671169884	PTID2	ASDC	increasing over time
FXYD5	Time	0.648264803932267	0.058493275236285	0.999392671169884	PTID2	ASDC	increasing over time
DNAJA1	Time	0.551647026096579	0.0582179128724943	0.999392671169884	PTID2	ASDC	increasing over time
LY6E	Time	0.0922599259448209	0.0581575386805681	0.999392671169884	PTID2	ASDC	increasing over time
BOD1L1	Time	0.340757724142996	0.0579896582531881	0.999392671169884	PTID2	ASDC	increasing over time
REX1BD	Time	0.293520929490511	0.0579583362997584	0.999392671169884	PTID2	ASDC	increasing over time
TRMT112	Time	0.491561704350158	0.0577860118609139	0.999392671169884	PTID2	ASDC	increasing over time
MRPL33	Time	0.337665595154929	0.0577518344034819	0.999392671169884	PTID2	ASDC	increasing over time
TCEA1	Time	0.602337638789623	0.0577410122186082	0.999392671169884	PTID2	ASDC	increasing over time
PIP4K2A	Time	0.134105763900245	0.057728644671462	0.999392671169884	PTID2	ASDC	increasing over time
SUMF2	Time	0.136547516249229	0.0575622989353492	0.999392671169884	PTID2	ASDC	increasing over time
ACTR3	Time	0.237299033131285	0.0575393861246278	0.999392671169884	PTID2	ASDC	increasing over time
TAF15	Time	0.18116579660223	0.0575016713894846	0.999392671169884	PTID2	ASDC	increasing over time
RANBP1	Time	0.153101004599488	0.0574334365734225	0.999392671169884	PTID2	ASDC	increasing over time
STRAP	Time	0.0416049677183718	0.057431762712657	0.946022384613833	PTID2	ASDC	increasing over time
THOC7	Time	0.243566315233606	0.0574212451615133	0.999392671169884	PTID2	ASDC	increasing over time
COPE	Time	0.643920903588544	0.0572903940596409	0.999392671169884	PTID2	ASDC	increasing over time
PRDX5	Time	0.448859000478697	0.0571161904711912	0.999392671169884	PTID2	ASDC	increasing over time
SPI1	Time	0.391534810720814	0.0571076847579132	0.999392671169884	PTID2	ASDC	increasing over time
FAAP20	Time	0.164331927865721	0.0570111281595893	0.999392671169884	PTID2	ASDC	increasing over time
CCNL1	Time	0.195723815464604	0.0569481773072436	0.999392671169884	PTID2	ASDC	increasing over time
ARF5	Time	0.396837158453696	0.0568340888534924	0.999392671169884	PTID2	ASDC	increasing over time
