primerid	contrast	nomP	coef	adjP	donorID	group_type	dir
RALBP1	Time	0.165393824013332	0.0131883135329116	0.7480390543901	PTID2	B-intermediate	increasing over time
MRPL18	Time	0.00263322732212177	0.0131833961371328	0.187044634790136	PTID2	B-intermediate	increasing over time
YWHAB	Time	0.368697589743971	0.0131828466592421	0.86860362137098	PTID2	B-intermediate	increasing over time
EDF1	Time	0.486770498134121	0.0131788523145965	0.90045305539865	PTID2	B-intermediate	increasing over time
ETS1	Time	0.528952813124573	0.013160678345056	0.910581824545091	PTID2	B-intermediate	increasing over time
AURKAIP1	Time	0.306081111829218	0.0131408360447748	0.843225486819964	PTID2	B-intermediate	increasing over time
TMBIM4	Time	0.362210773578351	0.0131400945382075	0.86860362137098	PTID2	B-intermediate	increasing over time
TMEM147	Time	0.00930774368032374	0.0130772029756952	0.375935868013523	PTID2	B-intermediate	increasing over time
PLEKHJ1	Time	0.138705980864236	0.0130742230021786	0.737601780083509	PTID2	B-intermediate	increasing over time
TUT4	Time	0.180702891187908	0.013064951142758	0.764338711954704	PTID2	B-intermediate	increasing over time
MRPS34	Time	0.207566448583189	0.0130636064681702	0.790964672962414	PTID2	B-intermediate	increasing over time
GLRX	Time	0.139376944465131	0.0130460321382425	0.737601780083509	PTID2	B-intermediate	increasing over time
TMEM258	Time	0.492243447657072	0.0130322147461868	0.90045305539865	PTID2	B-intermediate	increasing over time
DNAJB6	Time	0.0794061413373623	0.0130236406471103	0.657203080912523	PTID2	B-intermediate	increasing over time
CYBC1	Time	0.120035839042224	0.0130202503377192	0.712146869951097	PTID2	B-intermediate	increasing over time
DUT	Time	0.361748323537455	0.0130070285988338	0.86860362137098	PTID2	B-intermediate	increasing over time
LYSMD2	Time	0.0501637448757498	0.0130035130587237	0.578233081868063	PTID2	B-intermediate	increasing over time
COPE	Time	0.20902980628445	0.0130012578256232	0.790964672962414	PTID2	B-intermediate	increasing over time
NR3C1	Time	0.217225373523418	0.0129960273427403	0.797072550928337	PTID2	B-intermediate	increasing over time
ARF6	Time	0.304623909523891	0.0129896302023698	0.841833904912223	PTID2	B-intermediate	increasing over time
ARHGEF1	Time	0.249974528808622	0.0129633389622508	0.811263923963815	PTID2	B-intermediate	increasing over time
RAB11A	Time	0.0538901193860922	0.012922100733531	0.596596267407137	PTID2	B-intermediate	increasing over time
DNAJC8	Time	0.464505361912757	0.0129010053766293	0.89773912865862	PTID2	B-intermediate	increasing over time
VPS36	Time	0.227610798604771	0.0128915934174135	0.805984936479929	PTID2	B-intermediate	increasing over time
