primerid	contrast	nomP	coef	adjP	donorID	group_type	dir
PPP1R11	Time	0.23812374779651	0.00449970189244564	0.660634082937039	PTID2	NK	increasing over time
PRPF40A	Time	0.684518212749684	0.00448685941176602	0.89717537258302	PTID2	NK	increasing over time
GYPC	Time	0.571803045472256	0.00447869549407043	0.854973372920497	PTID2	NK	increasing over time
TNIP2	Time	0.547830182035913	0.0044588307784991	0.843438129057495	PTID2	NK	increasing over time
DPY30	Time	0.535032188059594	0.00444691893810101	0.840852440971565	PTID2	NK	increasing over time
TMX3	Time	0.333842440545007	0.00444627177551707	0.725333409135266	PTID2	NK	increasing over time
SLAMF6	Time	0.220557045574069	0.00444246545789509	0.647927717215715	PTID2	NK	increasing over time
RAC1	Time	0.824602811825823	0.00443622207139105	0.957075483134404	PTID2	NK	increasing over time
CTDNEP1	Time	0.490473330585463	0.00443114105911613	0.825117000249749	PTID2	NK	increasing over time
ECI2	Time	0.22794344175011	0.00442899895346049	0.652654741887358	PTID2	NK	increasing over time
SIKE1	Time	0.4477525032079	0.00442661675910394	0.796027053635854	PTID2	NK	increasing over time
WAPL	Time	0.676729734921451	0.00442006753703011	0.894265622912267	PTID2	NK	increasing over time
KMT5B	Time	0.0316443207200288	0.0044106538730278	0.311116148184604	PTID2	NK	increasing over time
NGLY1	Time	0.259488116204489	0.00440381352015298	0.674373324928822	PTID2	NK	increasing over time
UBTF	Time	0.777979405160323	0.00439866646145171	0.937362433298388	PTID2	NK	increasing over time
POLR2H	Time	0.308188696740129	0.00439807296093792	0.712354140843598	PTID2	NK	increasing over time
STX5	Time	0.432018871141749	0.00439585225531255	0.786274345477984	PTID2	NK	increasing over time
ACAT2	Time	0.324355753415601	0.00439581309056036	0.718378831594204	PTID2	NK	increasing over time
NDUFS2	Time	0.576908064062455	0.00438811545715484	0.857039200712371	PTID2	NK	increasing over time
SLC4A7	Time	0.275186177539553	0.00438429994904724	0.685862110007816	PTID2	NK	increasing over time
MPG	Time	0.453783109414927	0.00438420440146403	0.799155831753237	PTID2	NK	increasing over time
